epoch#, log10(loss), log10(val_loss)
659, -3.194801387965056, -3.102315815092086
660, -3.1947475117554953, -3.1010832040729843
661, -3.194926583923352, -3.098758326767457
662, -3.1958542447276574, -3.0988694094528113
663, -3.1949682843274827, -3.107159682594398
664, -3.19532097718724, -3.0942224810300543
665, -3.196187760544831, -3.097616205337055
666, -3.195531057033594, -3.101699263981184
667, -3.1965044822745257, -3.1016662294807076
668, -3.195369692071607, -3.102501232911927
669, -3.195983317243429, -3.0999219461469547
670, -3.196043222780785, -3.099054091750819
671, -3.19561545059908, -3.099650805724328
672, -3.1963296052045784, -3.098358759304781
673, -3.195329697106761, -3.1031557561151373
674, -3.195002899100089, -3.100223090005419
675, -3.1965119939099433, -3.094564512579044
676, -3.1957871040853885, -3.0968836395462422
677, -3.1962003105983223, -3.101410217444139
678, -3.1967632514790187, -3.095863334306399
679, -3.197299687594963, -3.1039634726739376
680, -3.196333617726739, -3.104616409532778
681, -3.1966158188135694, -3.105251742865017
682, -3.196229939695014, -3.0997858458310747
683, -3.1958025788448534, -3.103185890555856
684, -3.1963558660470035, -3.10218385632608
685, -3.196218461158981, -3.090229672194812
686, -3.1975357845491517, -3.1028220448081982
687, -3.196687501099251, -3.1061233041993033
688, -3.1978635379534652, -3.09781723257198
689, -3.1966852347560244, -3.1018196982487853
690, -3.1971398135692026, -3.0999489931315707
691, -3.198255660432178, -3.1000762956785812
692, -3.1969793219916243, -3.1001548918048702
693, -3.197912897745476, -3.1059345593936536
694, -3.1960400069655197, -3.10333733174574
695, -3.1985946603505155, -3.1027020047867486
696, -3.1978345546478817, -3.0993147871250106
697, -3.198081552801967, -3.1076385226113232
698, -3.1979881044653955, -3.101011202295062
699, -3.197728365499411, -3.1023420196765796
700, -3.1976414085909064, -3.1041654680640547
701, -3.196907909772811, -3.10209654565907
702, -3.197300882094534, -3.1059682750925237
703, -3.197071757579475, -3.104141691463695
704, -3.19777763020901, -3.1068207156348993
705, -3.1978055732764146, -3.100295630003201
706, -3.198454708977412, -3.101204616468692
707, -3.1979251388851258, -3.1056894007750446
708, -3.198590986300117, -3.103109789091675
709, -3.197864614399591, -3.103878693443907
710, -3.1983492861022498, -3.101059372300251
711, -3.198897836652444, -3.1053327633242684
712, -3.1983968649356713, -3.0990783218506466
713, -3.198504854698377, -3.1024304678239076
714, -3.198297282651997, -3.096157953775974
715, -3.1987851545188972, -3.1044952294706167
716, -3.198862710255306, -3.102147426774602
717, -3.199790176088379, -3.1090227173089695
718, -3.1988653076731777, -3.098365449041379
719, -3.1990268976059233, -3.1048250483749276
720, -3.1992254201658135, -3.1048289100229267
721, -3.198970895869856, -3.108772659715072
722, -3.1986789324298246, -3.101690350169207
723, -3.1989004342804073, -3.0936862410450985
724, -3.1988247098100304, -3.0944068624811005
725, -3.199348777769874, -3.102187662574937
726, -3.1988465666525547, -3.107207439301836
727, -3.19961781405585, -3.1019426593722055
728, -3.1996214968033345, -3.1040154402466285
729, -3.1993546585306305, -3.1057524108394508
730, -3.199137243355737, -3.103157391015192
731, -3.198885847801639, -3.0988710917804463
732, -3.1996086873814638, -3.0995748760352493
733, -3.199315094946614, -3.1032346871375474
734, -3.199801148717091, -3.103686235382454
735, -3.1999872851319573, -3.104001982039971
736, -3.19981104033897, -3.108029509128063
737, -3.200072629333321, -3.1085037275577863
738, -3.199180469749876, -3.104344862700021
739, -3.2000713470428193, -3.105170640900205
740, -3.199486376431545, -3.106297761974292
741, -3.1999463819556455, -3.1048171964632196
742, -3.200287466438515, -3.100263498193297
743, -3.2001621986785476, -3.1020579810414337
744, -3.2000640941584417, -3.1063031220754853
745, -3.2003923984777023, -3.1048112754433608
746, -3.2000512716757963, -3.1010834912107494
747, -3.200588818233787, -3.107140529618087
748, -3.2002790874031826, -3.1037085426641866
749, -3.199588032984458, -3.1088240367794846
750, -3.2006777718168276, -3.108176714419452
751, -3.20024304736705, -3.1061760473642
752, -3.2012310008914606, -3.095545572467991
753, -3.1998687125799194, -3.0940526492339897
754, -3.2005848063229636, -3.099464057780257
755, -3.201217661780852, -3.0994287455685763
756, -3.200059686387331, -3.1042926307102574
757, -3.201290228276235, -3.1058561361565693
758, -3.201608120778007, -3.104491820966293
759, -3.2003975314555895, -3.1057944978835104
760, -3.2003511764490633, -3.1074247080064454
761, -3.2011418535928597, -3.1072675632745903
762, -3.201452924149092, -3.100127831994659
763, -3.2009697976239377, -3.104538288257932
764, -3.2010098335088775, -3.103609340212762
765, -3.2013251496985715, -3.0998626077825238
766, -3.2014271974247324, -3.104173597389545
767, -3.2017790620681557, -3.1010886278184
768, -3.201933328971019, -3.1044162619383924
769, -3.200541841081874, -3.097439473223009
770, -3.201680390567716, -3.100817395950359
771, -3.201069111064698, -3.1018494844392577
772, -3.2018057752091664, -3.106646467804476
773, -3.202056773908675, -3.075596054327612
774, -3.2012892638579262, -3.1078099935826486
775, -3.2023874749126136, -3.1021058515647475
776, -3.2013708853361864, -3.1040579696361323
777, -3.201712608189147, -3.10434438052985
778, -3.2018827858384373, -3.1069974590207297
779, -3.201239559030582, -3.106351269082776
780, -3.2022953913492005, -3.09882313212716
781, -3.2018384849523476, -3.107677488814585
782, -3.2031294879113985, -3.102708249380601
783, -3.2025683555068896, -3.097957151787187
784, -3.2016673593997136, -3.103675932693813
785, -3.202843749706844, -3.1083284140037306
786, -3.2024678928035377, -3.106836912501251
787, -3.202171838311544, -3.096989660970087
788, -3.202168375466829, -3.1077224516711506
789, -3.202342075195201, -3.1080677971569863
790, -3.2024560064559964, -3.1012444139353215
791, -3.202738183463663, -3.103169348412513
792, -3.2025939483972348, -3.1076501181734137
793, -3.2025991880725884, -3.0983744533993045
794, -3.202190038833047, -3.1046462273268585
795, -3.2023301520101777, -3.1012874388756972
796, -3.202111524336347, -3.100204877299665
797, -3.2023866289117517, -3.1048358610758546
798, -3.2030358751353414, -3.106638744467822
799, -3.2035813321457116, -3.111603409797379
800, -3.2031917192919668, -3.10634552086973
801, -3.2030240942672075, -3.102723332846888
802, -3.2023740599502166, -3.1024491261556473
803, -3.2027849552564653, -3.109803440861363
804, -3.2034544242870924, -3.1025789885847512
805, -3.202108585351319, -3.1083618943013587
806, -3.203302684389503, -3.1090463077245603
807, -3.2033692205319295, -3.1062923373609213
808, -3.2035409777264547, -3.1042075622649468
809, -3.203306277403808, -3.1013483449658024
810, -3.2039787345736337, -3.106658974084387
811, -3.203081791294626, -3.109109676754937
812, -3.204341009605338, -3.1086387571729666
813, -3.203903332319748, -3.1116817009219404
814, -3.2038714368614776, -3.110065003940658
815, -3.2032061685793636, -3.103626380497214
816, -3.2041474970760646, -3.105280992245688
817, -3.2031302142963107, -3.1069263779330396
818, -3.203763276551461, -3.108896338695437
819, -3.2042202311660866, -3.106360989548733
820, -3.2040005693058697, -3.107455722892015
821, -3.2046191502646484, -3.1074845382882517
822, -3.20355580218749, -3.1069782161766
823, -3.2043026886535952, -3.110348430470223
824, -3.203300141037795, -3.108630251665024
825, -3.2042432108745915, -3.1033168714343526
826, -3.2046683929587028, -3.1034403213975437
827, -3.2038063596054664, -3.0988646799251285
828, -3.204242765833479, -3.1066115684630002
829, -3.205071534440312, -3.106744621079303
830, -3.2041944209010955, -3.110504835722502
831, -3.2042861392563524, -3.1102808070429027
832, -3.2041627063122915, -3.1055829106867656
833, -3.204334737201234, -3.109023237194127
834, -3.204354202183158, -3.1034197279284914
835, -3.2044547379325086, -3.1034867404766713
836, -3.204409485870457, -3.1024487420995728
837, -3.2051651005515516, -3.106408464717842
838, -3.2050546314478954, -3.109633979479382
839, -3.205261971632003, -3.1091998717044147
840, -3.204881018647229, -3.1061914454446433
841, -3.2046579446178147, -3.1040937566542017
842, -3.2057011833543814, -3.1092137195066756
843, -3.205888404272816, -3.108914594721243
844, -3.2048816264141236, -3.1073875772310076
845, -3.2048367755019234, -3.1071518854193325
846, -3.2054426336974053, -3.1052502611206245
847, -3.2053966700991245, -3.098489529044061
848, -3.2044004603076055, -3.110398299308844
849, -3.2056017385716817, -3.1129515939581185
850, -3.205243317504755, -3.111661235992088
851, -3.2057015487037273, -3.1048180653153166
852, -3.2059388065136725, -3.1044343627549016
853, -3.2052389379562376, -3.107232581629845
854, -3.2048215426415005, -3.1019651010566305
855, -3.205471277199454, -3.1101573196190713
856, -3.2060924455615107, -3.1115315382224664
857, -3.2056934299018462, -3.1093200307226083
858, -3.2051023425455694, -3.1046820628537684
859, -3.2052714612129023, -3.096025455922235
860, -3.2054224302103647, -3.105549514996315
861, -3.2057324015351365, -3.1116059266619773
862, -3.205730696453025, -3.1070895130578564
863, -3.205240438352145, -3.112093296453052
864, -3.205324468797001, -3.1106085610524987
865, -3.20553392623016, -3.100350695887086
866, -3.206015009887622, -3.110438459294193
867, -3.2065292853036573, -3.106388860396512
868, -3.20566103739318, -3.1096144242401853
869, -3.204558009623925, -3.1069778604345673
870, -3.2061933032729413, -3.1034987390276396
871, -3.206224800709737, -3.1008765779203196
872, -3.2054547237837228, -3.108906993364586
873, -3.2069364791675063, -3.103912153572145
874, -3.2059215041987206, -3.10814636140384
875, -3.205999166933881, -3.1082464435896826
876, -3.2057771420342673, -3.1042405335494867
877, -3.205937872333524, -3.1078773953815597
878, -3.2077264008725166, -3.1123294268803585
879, -3.2066059584763686, -3.108400601001667
880, -3.2067069762155618, -3.1091602811281436
881, -3.207055124267454, -3.1059048143187735
882, -3.206624711906694, -3.104198982428831
883, -3.2066317090555985, -3.1121053388127455
884, -3.2065766705739023, -3.1026547729464142
885, -3.2069237778380497, -3.1040307619107934
886, -3.2074494428256832, -3.111686964422427
887, -3.207278862934583, -3.10900793333529
888, -3.2061332815792585, -3.108118474819204
889, -3.2074782189956914, -3.0945844703794703
890, -3.206115646449797, -3.1076314293893694
891, -3.2066057550813465, -3.109628708263329
892, -3.2069050929035567, -3.1087207692040235
893, -3.207195023802872, -3.090807739072708
894, -3.2077931287825217, -3.1089847673733297
895, -3.2063161358707317, -3.1080923084548155
896, -3.2068284483058935, -3.10751591362976
897, -3.2064073276025065, -3.107727926573184
898, -3.2068427341914414, -3.1106851726188562
899, -3.2074808276945976, -3.107313131011531
900, -3.2078852431939495, -3.1099012684365093
901, -3.207178893348419, -3.1064740988041315
902, -3.2071527030027904, -3.1090315879347514
903, -3.2064520970247536, -3.1043390766933032
904, -3.2078335131210807, -3.103914754707378
905, -3.2074963171670907, -3.1076864939706956
906, -3.207502146243227, -3.1132704439505803
907, -3.207446304463532, -3.1048935333611563
908, -3.207437541624346, -3.1049225655008987
909, -3.2082676575028235, -3.106291497843478
910, -3.2080959804397846, -3.110305736864222
911, -3.2075008825907094, -3.112213767811331
912, -3.2081865260193645, -3.112875106091653
913, -3.2079049903672305, -3.1063438416308404
914, -3.2072109104420874, -3.1122525574712094
915, -3.208428617897698, -3.1069354322020812
916, -3.2083202152742407, -3.1081420161670703
917, -3.2081158596597823, -3.113126586430406
918, -3.2081470069615063, -3.107100446984076
919, -3.2083646922031552, -3.106784509255856
920, -3.2078774506515693, -3.106922626934022
921, -3.2081359439025956, -3.1099734568527766
922, -3.2092833479856533, -3.1063417425913586
923, -3.2082278452433726, -3.1063942216221747
924, -3.2085617687684285, -3.100548117801047
925, -3.208692998471528, -3.1096281551147364
926, -3.208168031632432, -3.1078799879673564
927, -3.2081471702559994, -3.108576463054678
928, -3.208018758099436, -3.114259675298935
929, -3.2082754570498913, -3.112716042669429
930, -3.208506689447179, -3.110495022065311
931, -3.2089424482951103, -3.1102183421289853
932, -3.208518619983436, -3.104276367754715
933, -3.208174359645284, -3.108927621287097
934, -3.2092068554845787, -3.1047593734365546
935, -3.2084061917742757, -3.1092681723065922
936, -3.2088292561225935, -3.113851279408937
937, -3.208369185075534, -3.10047282756608
938, -3.20857128986366, -3.1120319117871396
939, -3.208482461661256, -3.1061665569953636
940, -3.2090788251558386, -3.11184646893304
941, -3.2087391896450597, -3.1076784605850336
942, -3.2091517352128958, -3.109849959113391
943, -3.2085303874087385, -3.1075647458116666
944, -3.2086370851106896, -3.1092881671378887
945, -3.209000814312852, -3.112240936576701
946, -3.2092714373527262, -3.10454317645582
947, -3.2096804332124345, -3.108698365330273
948, -3.209173054102301, -3.1068958211685684
949, -3.2088440577574446, -3.11452913621597
950, -3.2094725293540396, -3.106402392774133
951, -3.209173054102301, -3.1080801174776838
952, -3.2091175698855112, -3.1016768360290365
953, -3.2085131858286755, -3.1065827139958446
954, -3.2096925189441894, -3.1082711595922468
955, -3.209571103350504, -3.106751893771952
956, -3.2093586258300295, -3.1091447774277534
957, -3.208807667902194, -3.1075827516355936
958, -3.209777661188014, -3.109131776847781
959, -3.2086985983786533, -3.1090986921272017
960, -3.2089311195707078, -3.1083434668414514
961, -3.2105240459834827, -3.1013373633623944
962, -3.2098096655486743, -3.1107616019632154
963, -3.2093062697104786, -3.108596750673801
964, -3.2100729612007535, -3.1115800396083504
965, -3.209596088266263, -3.106950630863775
966, -3.210222368320168, -3.1048538828423227
967, -3.210396939953126, -3.1104020152554694
968, -3.2110961345598152, -3.113133769974332
969, -3.210392631230439, -3.113254989695271
970, -3.2106697486008247, -3.118377744901654
971, -3.210355742106884, -3.108272035381921
972, -3.2105084891953806, -3.112376020031376
973, -3.209723779532416, -3.1085194680313792
974, -3.210336539665298, -3.108194161877892
975, -3.209841508335129, -3.1094243515465267
976, -3.209247821702851, -3.1141884808001374
977, -3.210317050875852, -3.1094640637815623
978, -3.211069994616655, -3.1111395752395743
979, -3.2108488955592085, -3.1099740104413454
980, -3.2098810179462975, -3.1097677661378227
981, -3.211246757585585, -3.109765780678165
982, -3.2107002993889404, -3.110941980259702
983, -3.21066022245053, -3.10972356739717
984, -3.210096293704945, -3.110140477222067
985, -3.211309422942218, -3.11411966506407
986, -3.2113257486700206, -3.11252513206146
987, -3.210723501356053, -3.112200838694568
988, -3.211021828904943, -3.1116426026295576
989, -3.209800486079815, -3.107697637300053
990, -3.2106669564316777, -3.1094541760387346
991, -3.210478526503614, -3.1081689313926977
992, -3.210393041583139, -3.1052822163816582
993, -3.2113369755341794, -3.109985114925798
994, -3.2110804339650016, -3.1094562251248417
995, -3.210608530304212, -3.112852749131079
996, -3.211215716089312, -3.110132886954916
997, -3.211492413120091, -3.1092681723065922
998, -3.2115194836215397, -3.102471273963813
999, -3.2117834477263547, -3.1061493199170735
